id,year,period,gender,sector,education,experience,union,ability,wage,log_wage
86,2021,6,Female,Private,14,15,1,0.3480123036613071,25.751,3.248457361591938
86,2022,7,Female,Private,14,16,0,0.3480123036613071,17.119,2.8401794535356495
86,2023,8,Female,Private,14,17,0,0.3480123036613071,24.444,3.1964045398379537
87,2016,1,Male,Private,17,11,0,2.459593548870415,44.542,3.796423450975427
87,2017,2,Male,Private,17,12,0,2.459593548870415,57.064,4.0441753172570145
87,2018,3,Male,Private,18,13,0,2.459593548870415,65.785,4.18638576332086
87,2019,4,Male,Private,18,14,0,2.459593548870415,65.728,4.185528508400521
87,2020,5,Male,Private,18,15,0,2.459593548870415,65.11,4.176076457076502
87,2021,6,Male,Private,19,16,0,2.459593548870415,55.856,4.022777881589734
87,2022,7,Male,Private,19,17,0,2.459593548870415,53.403,3.977867736937262
87,2023,8,Male,Private,19,18,0,2.459593548870415,69.267,4.2379671853208745
88,2016,1,Male,Private,8,9,1,-0.8183803243996695,9.794,2.2817274648362478
88,2017,2,Male,Private,8,10,1,-0.8183803243996695,NA,NA
88,2018,3,Male,Private,9,11,1,-0.8183803243996695,9.571,2.2587364339372487
88,2019,4,Male,Private,9,12,1,-0.8183803243996695,13.759,2.62172257488758
88,2020,5,Male,Private,9,13,1,-0.8183803243996695,12.81,2.5501950264911013
88,2021,6,Male,Private,10,14,1,-0.8183803243996695,15.556,2.7444280529865295
88,2022,7,Male,Private,10,15,1,-0.8183803243996695,11.377,2.431551541717904
88,2023,8,Male,Private,10,16,1,-0.8183803243996695,12.954,2.561438986768534
89,2016,1,Male,Private,8,1,0,-2.1132001149291364,4.311,1.4610618267746542
89,2017,2,Male,Private,8,2,0,-2.1132001149291364,5.425,1.6909735000003556
89,2018,3,Male,Private,9,3,0,-2.1132001149291364,5.372,1.6811095981633684
89,2019,4,Male,Private,9,4,1,-2.1132001149291364,7.632,2.0323758451768175
89,2020,5,Male,Private,9,5,1,-2.1132001149291364,7.466,2.010394593219301
89,2021,6,Male,Private,10,6,1,-2.1132001149291364,10.495,2.350880212860133
89,2022,7,Male,Private,10,7,0,-2.1132001149291364,8.131,2.0956236378366624
89,2023,8,Male,Private,10,8,0,-2.1132001149291364,7.519,2.0174428918983955
90,2016,1,Male,Private,13,8,1,0.2736952724304147,15.691,2.7530729821578377
90,2017,2,Male,Private,13,9,1,0.2736952724304147,19.535,2.9721853898911066
90,2018,3,Male,Private,14,10,0,0.2736952724304147,18.806,2.934195455745185
90,2019,4,Male,Private,14,11,0,0.2736952724304147,24.836,3.2122964383765824
90,2020,5,Male,Private,14,12,0,0.2736952724304147,22.708,3.122713070675829
90,2021,6,Male,Private,15,13,0,0.2736952724304147,21.241,3.055937627420339
90,2022,7,Male,Private,15,14,0,0.2736952724304147,24.15,3.184295822833367
90,2023,8,Male,Private,15,15,1,0.2736952724304147,26.903,3.2922307430060616
91,2016,1,Female,Public,10,1,0,-0.6875968412434119,8.013,2.0811201134441153
91,2017,2,Female,Public,10,2,0,-0.6875968412434119,NA,NA
91,2018,3,Female,Public,11,3,0,-0.6875968412434119,10.951,2.393469143586655
91,2019,4,Female,Public,11,4,0,-0.6875968412434119,11.683,2.4581512556207668
91,2020,5,Female,Public,11,5,0,-0.6875968412434119,8.399,2.128152657859662
91,2021,6,Female,Public,12,6,0,-0.6875968412434119,13.081,2.5711387775719934
91,2022,7,Female,Public,12,7,1,-0.6875968412434119,11.748,2.463671395123468
91,2023,8,Female,Public,12,8,0,-0.6875968412434119,12.416,2.5190010960968134
92,2016,1,Male,Public,13,4,0,0.4460410529618656,19.143,2.9519541005659344
92,2017,2,Male,Public,13,5,1,0.4460410529618656,20.862,3.037933804672454
92,2018,3,Male,Public,14,6,0,0.4460410529618656,19.309,2.9605456532583645
92,2019,4,Male,Public,14,7,0,0.4460410529618656,20.292,3.010232863718491
92,2020,5,Male,Public,14,8,0,0.4460410529618656,28.888,3.3634181017660403
92,2021,6,Male,Public,15,9,0,0.4460410529618656,28.426,3.347307519592035
92,2022,7,Male,Public,15,10,0,0.4460410529618656,23.462,3.1553734783193326
92,2023,8,Male,Public,15,11,0,0.4460410529618656,22.73,3.1236935321608406
93,2016,1,Male,Private,10,0,0,-0.8123847237905973,11.162,2.412535812952125
93,2017,2,Male,Private,10,1,0,-0.8123847237905973,9.095,2.207773291646622
93,2018,3,Male,Private,11,2,0,-0.8123847237905973,10.899,2.3887035055803394
93,2019,4,Male,Private,11,3,0,-0.8123847237905973,13.127,2.574693638561445
93,2020,5,Male,Private,11,4,0,-0.8123847237905973,10.302,2.332296449454009
93,2021,6,Male,Private,12,5,1,-0.8123847237905973,13.477,2.6009625701249064
93,2022,7,Male,Private,12,6,0,-0.8123847237905973,NA,NA
93,2023,8,Male,Private,12,7,0,-0.8123847237905973,NA,NA
94,2016,1,Female,Private,18,11,0,2.2120554803351355,30.543,3.4191322745835064
94,2017,2,Female,Private,18,12,0,2.2120554803351355,41.8,3.732890928612603
94,2018,3,Female,Private,19,13,0,2.2120554803351355,54.147,3.9916959788356152
94,2019,4,Female,Private,19,14,1,2.2120554803351355,57.881,4.058387774398088
94,2020,5,Female,Private,19,15,0,2.2120554803351355,51.739,3.946212667617899
94,2021,6,Female,Private,20,16,0,2.2120554803351355,41.829,3.7335868322066474
94,2022,7,Female,Private,20,17,0,2.2120554803351355,54.494,3.998094892212495
94,2023,8,Female,Private,20,18,0,2.2120554803351355,51.337,3.9384041676686317
95,2016,1,Female,Private,11,12,0,-0.1237059715774298,12.403,2.5179389270111323
95,2017,2,Female,Private,11,13,0,-0.1237059715774298,14.279,2.6588067478174384
95,2018,3,Female,Private,12,14,1,-0.1237059715774298,19.07,2.9481008306584684
95,2019,4,Female,Private,12,15,0,-0.1237059715774298,13.132,2.575083577718516
95,2020,5,Female,Private,12,16,0,-0.1237059715774298,12.444,2.5212675166516343
95,2021,6,Female,Private,13,17,0,-0.1237059715774298,14.122,2.6477270825643435
95,2022,7,Female,Private,13,18,0,-0.1237059715774298,16.298,2.7910430995495177
95,2023,8,Female,Private,13,19,0,-0.1237059715774298,14.057,2.6431001276012585
96,2016,1,Female,Private,12,2,0,-0.47733550603005215,10.036,2.3061621575258497
96,2017,2,Female,Private,12,3,0,-0.47733550603005215,11.144,2.4109353952023245
96,2018,3,Female,Private,13,4,0,-0.47733550603005215,15.61,2.7478918786160427
96,2019,4,Female,Private,13,5,0,-0.47733550603005215,11.573,2.4487016340949435
96,2020,5,Female,Private,13,6,0,-0.47733550603005215,13.173,2.5781836420914415
96,2021,6,Female,Private,14,7,0,-0.47733550603005215,13.203,2.5804289029636918
96,2022,7,Female,Private,14,8,0,-0.47733550603005215,22.301,3.1046109865609384
96,2023,8,Female,Private,14,9,0,-0.47733550603005215,15.239,2.723840027185997
97,2016,1,Male,Public,13,9,0,-0.1662614914866082,16.845,2.8240296653761474
97,2017,2,Male,Public,13,10,0,-0.1662614914866082,15.117,2.7158090922931386
97,2018,3,Male,Public,14,11,0,-0.1662614914866082,16.148,2.7818172101004532
97,2019,4,Male,Public,14,12,0,-0.1662614914866082,15.925,2.767880198762207
97,2020,5,Male,Public,14,13,0,-0.1662614914866082,15.053,2.7115783212412814
97,2021,6,Male,Public,15,14,0,-0.1662614914866082,22.632,3.119358005215325
97,2022,7,Male,Public,15,15,0,-0.1662614914866082,20.369,3.01401115071076
97,2023,8,Male,Public,15,16,0,-0.1662614914866082,18.593,2.9227911587531454
98,2016,1,Male,Private,12,5,0,0.8625633836264309,16.192,2.784532012667516
98,2017,2,Male,Private,12,6,0,0.8625633836264309,18.427,2.9138069052541327
98,2018,3,Male,Private,13,7,0,0.8625633836264309,25.629,3.243733067577545
98,2019,4,Male,Private,13,8,0,0.8625633836264309,19.719,2.9815920128740068
98,2020,5,Male,Private,13,9,0,0.8625633836264309,NA,NA
98,2021,6,Male,Private,14,10,0,0.8625633836264309,29.261,3.376244992323472
98,2022,7,Male,Private,14,11,0,0.8625633836264309,28.05,3.333973978251291
98,2023,8,Male,Private,14,12,0,0.8625633836264309,24.551,3.2007602889943554
99,2016,1,Female,Private,12,10,0,0.09734048520281892,18.487,2.917094413574964
99,2017,2,Female,Private,12,11,0,0.09734048520281892,12.288,2.5085871052896076
99,2018,3,Female,Private,13,12,0,0.09734048520281892,19.956,2.993553763346225
99,2019,4,Female,Private,13,13,0,0.09734048520281892,18.418,2.9133280681397182
99,2020,5,Female,Private,13,14,0,0.09734048520281892,11.972,2.482566488307379
99,2021,6,Female,Private,14,15,0,0.09734048520281892,18.676,2.927226907933997
99,2022,7,Female,Private,14,16,0,0.09734048520281892,20.032,2.9973559136244536
99,2023,8,Female,Private,14,17,0,0.09734048520281892,15.681,2.75245004745443
100,2016,1,Female,Private,9,5,0,-1.6256167392112881,6.428,1.8607150387515186
100,2017,2,Female,Private,9,6,0,-1.6256167392112881,5.242,1.656787287244942
100,2018,3,Female,Private,10,7,0,-1.6256167392112881,6.542,1.8781799204534437
100,2019,4,Female,Private,10,8,0,-1.6256167392112881,7.884,2.064829986600009
100,2020,5,Female,Private,10,9,0,-1.6256167392112881,8.256,2.110993171716409
100,2021,6,Female,Private,11,10,0,-1.6256167392112881,8.682,2.16126579595586
100,2022,7,Female,Private,11,11,0,-1.6256167392112881,7.958,2.0741504289724073
100,2023,8,Female,Private,11,12,0,-1.6256167392112881,9.908,2.293387398565542
101,2016,1,Female,Private,14,12,0,-0.004620767826457795,19.881,2.9897394535893156
101,2017,2,Female,Private,14,13,0,-0.004620767826457795,15.037,2.710488394879486
101,2018,3,Female,Private,15,14,0,-0.004620767826457795,18.085,2.895089798389716
101,2019,4,Female,Private,15,15,0,-0.004620767826457795,16.593,2.808952326214781
101,2020,5,Female,Private,15,16,0,-0.004620767826457795,17.716,2.8744789519955205
101,2021,6,Female,Private,16,17,1,-0.004620767826457795,22.303,3.1047271076527707
101,2022,7,Female,Private,16,18,0,-0.004620767826457795,18.827,2.9352926849525174
101,2023,8,Female,Private,16,19,0,-0.004620767826457795,17.875,2.8834012741841524
102,2016,1,Male,Private,15,15,1,0.760242167662055,24.714,3.2073885482346114
102,2017,2,Male,Private,15,16,1,0.760242167662055,26.607,3.2811792769028587
102,2018,3,Male,Private,16,17,1,0.760242167662055,27.659,3.3199644691951025
102,2019,4,Male,Private,16,18,1,0.760242167662055,26.008,3.2584053559832253
102,2020,5,Male,Private,16,19,1,0.760242167662055,29.45,3.382676990745447
102,2021,6,Male,Private,17,20,1,0.760242167662055,31.457,3.4486318743856836
102,2022,7,Male,Private,17,21,1,0.760242167662055,29.714,3.3916081909300715
102,2023,8,Male,Private,17,22,1,0.760242167662055,23.925,3.1749106621155083
103,2016,1,Male,Private,12,7,0,0.03899091287256263,16.347,2.7940677287554334
103,2017,2,Male,Private,12,8,0,0.03899091287256263,16.904,2.8275697004434104
103,2018,3,Male,Private,13,9,0,0.03899091287256263,16.899,2.827227966032411
103,2019,4,Male,Private,13,10,0,0.03899091287256263,19.585,2.974742084679102
103,2020,5,Male,Private,13,11,0,0.03899091287256263,22.184,3.099350708733332
103,2021,6,Male,Private,14,12,0,0.03899091287256263,21.176,3.0528676433409636
103,2022,7,Male,Private,14,13,0,0.03899091287256263,22.839,3.1284632298581783
103,2023,8,Male,Private,14,14,0,0.03899091287256263,24.831,3.212083292683306
104,2016,1,Male,Private,14,1,1,0.7350721416144408,27.865,3.327354682558734
104,2017,2,Male,Private,14,2,1,0.7350721416144408,21.336,3.060412170514096
104,2018,3,Male,Private,15,3,1,0.7350721416144408,24.566,3.20134646529627
104,2019,4,Male,Private,15,4,1,0.7350721416144408,26.028,3.25918382372497
104,2020,5,Male,Private,15,5,1,0.7350721416144408,33.639,3.5156831306619254
104,2021,6,Male,Private,16,6,1,0.7350721416144408,35.015,3.5557793366017405
104,2022,7,Male,Private,16,7,1,0.7350721416144408,38.328,3.6461885228979374
104,2023,8,Male,Private,16,8,1,0.7350721416144408,35.792,3.577734913134936
105,2016,1,Female,Public,11,2,1,-0.14647262699886973,10.857,2.3847890523643764
105,2017,2,Female,Public,11,3,0,-0.14647262699886973,8.496,2.1396354737163015
105,2018,3,Female,Public,12,4,0,-0.14647262699886973,9.285,2.228360480801011
105,2019,4,Female,Public,12,5,0,-0.14647262699886973,16.907,2.8277413905946696
105,2020,5,Female,Public,12,6,0,-0.14647262699886973,12.996,2.5646524117682543
105,2021,6,Female,Public,13,7,0,-0.14647262699886973,15.828,2.761791497885663
105,2022,7,Female,Public,13,8,0,-0.14647262699886973,16.647,2.81223226474046
105,2023,8,Female,Public,13,9,0,-0.14647262699886973,19.125,2.9510063974185865
106,2016,1,Female,Public,12,13,0,-0.057887335381282594,13.731,2.619654110889544
106,2017,2,Female,Public,12,14,1,-0.057887335381282594,14.219,2.65458934992969
106,2018,3,Female,Public,13,15,0,-0.057887335381282594,15.242,2.724065126808797
106,2019,4,Female,Public,13,16,0,-0.057887335381282594,14.335,2.6627293082047143
106,2020,5,Female,Public,13,17,0,-0.057887335381282594,12.309,2.51033556049922
106,2021,6,Female,Public,14,18,0,-0.057887335381282594,16.75,2.8184075883304542
106,2022,7,Female,Public,14,19,0,-0.057887335381282594,14.663,2.685300001907179
106,2023,8,Female,Public,14,20,0,-0.057887335381282594,13.977,2.6374279142411607
107,2016,1,Female,Private,11,11,0,0.48236946610453274,12.995,2.564599267525194
107,2017,2,Female,Private,11,12,0,0.48236946610453274,17.974,2.8889191122769415
107,2018,3,Female,Private,12,13,0,0.48236946610453274,15.615,2.7482288233269143
107,2019,4,Female,Private,12,14,0,0.48236946610453274,16.409,2.7978213503397518
107,2020,5,Female,Private,12,15,0,0.48236946610453274,16.618,2.8105159304762775
107,2021,6,Female,Private,13,16,0,0.48236946610453274,17.889,2.884162507100767
107,2022,7,Female,Private,13,17,0,0.48236946610453274,NA,NA
107,2023,8,Female,Private,13,18,0,0.48236946610453274,20.328,3.0119994156803873
108,2016,1,Female,Private,13,13,0,0.992943636775734,21.767,3.0803765542678256
108,2017,2,Female,Private,13,14,0,0.992943636775734,16.203,2.7852051702929943
108,2018,3,Female,Private,14,15,0,0.992943636775734,15.279,2.7264791797924346
108,2019,4,Female,Private,14,16,0,0.992943636775734,20.721,3.03113048436579
108,2020,5,Female,Private,14,17,0,0.992943636775734,21.172,3.052692818337596
108,2021,6,Female,Private,15,18,0,0.992943636775734,22.817,3.1275236496335985
108,2022,7,Female,Private,15,19,0,0.992943636775734,18.671,2.9269758869538096
108,2023,8,Female,Private,15,20,0,0.992943636775734,20.409,3.015979204375979
109,2016,1,Female,Private,8,14,0,-1.2463954980320422,NA,NA
109,2017,2,Female,Private,8,15,0,-1.2463954980320422,10.094,2.311928683362709
109,2018,3,Female,Private,9,16,0,-1.2463954980320422,7.973,2.076072592323124
109,2019,4,Female,Private,9,17,0,-1.2463954980320422,7.295,1.9871582597509763
109,2020,5,Female,Private,9,18,0,-1.2463954980320422,5.444,1.6945604304116424
109,2021,6,Female,Private,10,19,0,-1.2463954980320422,7.419,2.0040638449156107
109,2022,7,Female,Private,10,20,0,-1.2463954980320422,8.578,2.1491460021199846
109,2023,8,Female,Private,10,21,0,-1.2463954980320422,8.338,2.120810381597827
110,2016,1,Male,Private,13,7,0,-0.03348752484560969,17.463,2.8600675460747023
110,2017,2,Male,Private,13,8,0,-0.03348752484560969,NA,NA
110,2018,3,Male,Private,14,9,0,-0.03348752484560969,14.243,2.656294126781845
110,2019,4,Male,Private,14,10,0,-0.03348752484560969,16.193,2.7845859813832687
110,2020,5,Male,Private,14,11,0,-0.03348752484560969,19.396,2.965078561848785
110,2021,6,Male,Private,15,12,0,-0.03348752484560969,21.853,3.0843493004983245
110,2022,7,Male,Private,15,13,0,-0.03348752484560969,19.927,2.9920889620065774
110,2023,8,Male,Private,15,14,0,-0.03348752484560969,25.988,3.2576306614768504
111,2016,1,Female,Private,14,1,0,-0.0709621812499963,10.078,2.3103219802907966
111,2017,2,Female,Private,14,2,0,-0.0709621812499963,12.411,2.5185647159030093
111,2018,3,Female,Private,15,3,0,-0.0709621812499963,20.932,3.041299078832479
111,2019,4,Female,Private,15,4,0,-0.0709621812499963,19.699,2.9805638507485552
111,2020,5,Female,Private,15,5,0,-0.0709621812499963,NA,NA
111,2021,6,Female,Private,16,6,0,-0.0709621812499963,22.879,3.1302405870478234
111,2022,7,Female,Private,16,7,0,-0.0709621812499963,22.099,3.095545682826277
111,2023,8,Female,Private,16,8,0,-0.0709621812499963,17.656,2.8710730953785175
112,2016,1,Female,Public,10,11,0,-0.7589206537309504,9.247,2.22426022705087
112,2017,2,Female,Public,10,12,0,-0.7589206537309504,10.158,2.3182729953790187
112,2018,3,Female,Public,11,13,0,-0.7589206537309504,8.373,2.1250589544958176
112,2019,4,Female,Public,11,14,0,-0.7589206537309504,10.573,2.3582745922685837
112,2020,5,Female,Public,11,15,0,-0.7589206537309504,8.141,2.0969637866382214
112,2021,6,Female,Public,12,16,1,-0.7589206537309504,12.933,2.559782835029026
112,2022,7,Female,Public,12,17,0,-0.7589206537309504,9.087,2.206867545737325
112,2023,8,Female,Public,12,18,0,-0.7589206537309504,9.855,2.287961981242577
113,2016,1,Female,Private,8,4,0,-1.034359360939153,5.938,1.7814318840432701
113,2017,2,Female,Private,8,5,0,-1.034359360939153,8.039,2.08434229533278
113,2018,3,Female,Private,9,6,0,-1.034359360939153,7.973,2.07602487120535
113,2019,4,Female,Private,9,7,0,-1.034359360939153,9.084,2.2064737012891484
113,2020,5,Female,Private,9,8,0,-1.034359360939153,9.529,2.2542926981997726
113,2021,6,Female,Private,10,9,0,-1.034359360939153,9.651,2.267011020496927
113,2022,7,Female,Private,10,10,0,-1.034359360939153,9.738,2.2760037377047873
113,2023,8,Female,Private,10,11,0,-1.034359360939153,10.673,2.3676860979405543
114,2016,1,Male,Private,11,5,1,-0.6307319539708195,13.862,2.6291156622911207
114,2017,2,Male,Private,11,6,0,-0.6307319539708195,11.661,2.4562487079007322
114,2018,3,Male,Private,12,7,0,-0.6307319539708195,13.951,2.6355860411220497
114,2019,4,Male,Private,12,8,0,-0.6307319539708195,15.224,2.72288960848748
114,2020,5,Male,Private,12,9,0,-0.6307319539708195,15.345,2.7307643793829337
114,2021,6,Male,Private,13,10,0,-0.6307319539708195,18.676,2.927230002189685
114,2022,7,Male,Private,13,11,0,-0.6307319539708195,11.765,2.4650982419783922
114,2023,8,Male,Private,13,12,0,-0.6307319539708195,16.685,2.8145165140090977
115,2016,1,Female,Private,17,6,1,0.5868077200129953,27.862,3.3272567145005914
115,2017,2,Female,Private,17,7,1,0.5868077200129953,25.105,3.2230760562150644
115,2018,3,Female,Private,18,8,1,0.5868077200129953,28.081,3.3351050595055947
115,2019,4,Female,Private,18,9,1,0.5868077200129953,34.907,3.5526829173520533
115,2020,5,Female,Private,18,10,1,0.5868077200129953,31.272,3.4427285213188616
115,2021,6,Female,Private,19,11,1,0.5868077200129953,34.988,3.555002341435732
115,2022,7,Female,Private,19,12,1,0.5868077200129953,39.81,3.6841235325086634
115,2023,8,Female,Private,19,13,1,0.5868077200129953,44.235,3.7895230975866436
116,2016,1,Female,Public,14,5,1,-0.4163226561836519,19.592,2.975125830889035
116,2017,2,Female,Public,14,6,0,-0.4163226561836519,14.859,2.6985831546077113
116,2018,3,Female,Public,15,7,0,-0.4163226561836519,20.033,2.99740289497092
116,2019,4,Female,Public,15,8,0,-0.4163226561836519,18.501,2.9178463394540692
116,2020,5,Female,Public,15,9,0,-0.4163226561836519,16.496,2.8031312400224495
116,2021,6,Female,Public,16,10,0,-0.4163226561836519,18.051,2.893214104558484
116,2022,7,Female,Public,16,11,0,-0.4163226561836519,NA,NA
116,2023,8,Female,Public,16,12,0,-0.4163226561836519,15.412,2.735163723033105
117,2016,1,Male,Private,8,1,0,-0.7848878095053206,7.631,2.0322003232073853
117,2017,2,Male,Private,8,2,0,-0.7848878095053206,8.21,2.1053897408520825
117,2018,3,Male,Private,9,3,0,-0.7848878095053206,6.395,1.855529987757695
117,2019,4,Male,Private,9,4,0,-0.7848878095053206,9.023,2.1997687719935675
117,2020,5,Male,Private,9,5,0,-0.7848878095053206,10.449,2.346522297950763
117,2021,6,Male,Private,10,6,0,-0.7848878095053206,NA,NA
117,2022,7,Male,Private,10,7,0,-0.7848878095053206,12.203,2.501714562686083
117,2023,8,Male,Private,10,8,0,-0.7848878095053206,11.401,2.433711047230638
118,2016,1,Male,Public,12,9,0,0.1634163194860971,16.014,2.7734348849137715
118,2017,2,Male,Public,12,10,1,0.1634163194860971,19.234,2.956675565352708
118,2018,3,Male,Public,13,11,0,0.1634163194860971,20.918,3.040609158794743
118,2019,4,Male,Public,13,12,0,0.1634163194860971,13.306,2.5882162224252294
118,2020,5,Male,Public,13,13,0,0.1634163194860971,17.414,2.8572842932806406
118,2021,6,Male,Public,14,14,0,0.1634163194860971,17.151,2.842083321293283
118,2022,7,Male,Public,14,15,0,0.1634163194860971,18.983,2.9435397828106082
118,2023,8,Male,Public,14,16,0,0.1634163194860971,18.498,2.9176533594360214
119,2016,1,Female,Public,12,11,0,-1.2367142351093496,7.468,2.0106008366072943
119,2017,2,Female,Public,12,12,0,-1.2367142351093496,6.889,1.9299628224373464
119,2018,3,Female,Public,13,13,0,-1.2367142351093496,13.586,2.609032788142312
119,2019,4,Female,Public,13,14,1,-1.2367142351093496,9.192,2.218324876963019
119,2020,5,Female,Public,13,15,0,-1.2367142351093496,10.384,2.34023896845712
119,2021,6,Female,Public,14,16,0,-1.2367142351093496,9.122,2.210656251977265
119,2022,7,Female,Public,14,17,0,-1.2367142351093496,13.425,2.5971468052079163
119,2023,8,Female,Public,14,18,0,-1.2367142351093496,8.133,2.095890912517528
120,2016,1,Female,Public,14,8,1,1.0458737762366717,20.338,3.012473291793704
120,2017,2,Female,Public,14,9,1,1.0458737762366717,19.864,2.988904424878604
120,2018,3,Female,Public,15,10,1,1.0458737762366717,26.61,3.28130433781255
120,2019,4,Female,Public,15,11,1,1.0458737762366717,24.982,3.2181401901405047
120,2020,5,Female,Public,15,12,1,1.0458737762366717,38.998,3.6635211266409478
120,2021,6,Female,Public,16,13,1,1.0458737762366717,NA,NA
120,2022,7,Female,Public,16,14,1,1.0458737762366717,36.654,3.601515686190193
120,2023,8,Female,Public,16,15,1,1.0458737762366717,34.018,3.5268834332399996
121,2016,1,Male,Private,13,4,0,-0.4845954162187092,14.961,2.7054732297131707
121,2017,2,Male,Private,13,5,0,-0.4845954162187092,15.211,2.7220035173157937
121,2018,3,Male,Private,14,6,0,-0.4845954162187092,16.505,2.803691652212953
121,2019,4,Male,Private,14,7,0,-0.4845954162187092,14.726,2.689620988749267
121,2020,5,Male,Private,14,8,0,-0.4845954162187092,16.041,2.775164753370799
121,2021,6,Male,Private,15,9,0,-0.4845954162187092,20.145,3.002968305021226
121,2022,7,Male,Private,15,10,0,-0.4845954162187092,13.24,2.5832464977293355
121,2023,8,Male,Private,15,11,0,-0.4845954162187092,14.795,2.6943051818634385
122,2016,1,Male,Private,12,7,0,0.18912881168066548,15.115,2.715662455820193
122,2017,2,Male,Private,12,8,0,0.18912881168066548,12.539,2.5288330084220725
122,2018,3,Male,Private,13,9,0,0.18912881168066548,18.761,2.9317643486150797
122,2019,4,Male,Private,13,10,0,0.18912881168066548,20.232,3.007241445072729
122,2020,5,Male,Private,13,11,1,0.18912881168066548,24.715,3.2074277675241842
122,2021,6,Male,Private,14,12,0,0.18912881168066548,24.923,3.2157801424437262
122,2022,7,Male,Private,14,13,0,0.18912881168066548,23.191,3.1437662079024427
122,2023,8,Male,Private,14,14,0,0.18912881168066548,23.258,3.1466420698958926
123,2016,1,Female,Private,13,13,0,0.05100633157497321,15.694,2.753278290256866
123,2017,2,Female,Private,13,14,0,0.05100633157497321,15.309,2.7284222010459547
123,2018,3,Female,Private,14,15,0,0.05100633157497321,14.645,2.684088216577464
123,2019,4,Female,Private,14,16,0,0.05100633157497321,23.045,3.13744674795668
123,2020,5,Female,Private,14,17,0,0.05100633157497321,14.562,2.6784232801654744
123,2021,6,Female,Private,15,18,0,0.05100633157497321,22.689,3.12189397932528
123,2022,7,Female,Private,15,19,0,0.05100633157497321,19.968,2.9941406205660632
123,2023,8,Female,Private,15,20,0,0.05100633157497321,23.118,3.140596143215699
124,2016,1,Female,Private,12,14,0,-2.406688864419768e-4,15.145,2.717671757313313
124,2017,2,Female,Private,12,15,0,-2.406688864419768e-4,12.768,2.546950698244761
124,2018,3,Female,Private,13,16,0,-2.406688864419768e-4,14.034,2.6414662733064027
124,2019,4,Female,Private,13,17,0,-2.406688864419768e-4,11.915,2.4778263281641206
124,2020,5,Female,Private,13,18,0,-2.406688864419768e-4,16.905,2.8275849458917537
124,2021,6,Female,Private,14,19,0,-2.406688864419768e-4,15.562,2.7448604734266278
124,2022,7,Female,Private,14,20,0,-2.406688864419768e-4,15.048,2.711261796042554
124,2023,8,Female,Private,14,21,0,-2.406688864419768e-4,15.021,2.7094386599390226
125,2016,1,Female,Private,20,8,0,1.8093820424428657,41.255,3.7197684381169207
125,2017,2,Female,Private,20,9,0,1.8093820424428657,43.698,3.777302593413512
125,2018,3,Female,Private,20,10,0,1.8093820424428657,NA,NA
125,2019,4,Female,Private,20,11,0,1.8093820424428657,NA,NA
125,2020,5,Female,Private,20,12,0,1.8093820424428657,49.579,3.9035598086730046
125,2021,6,Female,Private,20,13,0,1.8093820424428657,51.502,3.941624366321776
125,2022,7,Female,Private,20,14,0,1.8093820424428657,51.711,3.9456633204894276
125,2023,8,Female,Private,20,15,0,1.8093820424428657,51.477,3.9411309976916793
126,2016,1,Male,Public,12,11,0,-0.8253279571099446,10.742,2.3741292296691885
126,2017,2,Male,Public,12,12,0,-0.8253279571099446,12.308,2.510222060435681
126,2018,3,Male,Public,13,13,0,-0.8253279571099446,13.739,2.6202703825201192
126,2019,4,Male,Public,13,14,0,-0.8253279571099446,12.822,2.5511365534661214
126,2020,5,Male,Public,13,15,0,-0.8253279571099446,13.534,2.6052171198837644
126,2021,6,Male,Public,14,16,0,-0.8253279571099446,12.367,2.5150709163133502
126,2022,7,Male,Public,14,17,0,-0.8253279571099446,13.781,2.6233092762068493
126,2023,8,Male,Public,14,18,0,-0.8253279571099446,14.55,2.6776036961086627
127,2016,1,Female,Private,12,12,0,1.1454704522279853,19.289,2.9595587939235144
127,2017,2,Female,Private,12,13,0,1.1454704522279853,19.434,2.967029747734684
127,2018,3,Female,Private,13,14,0,1.1454704522279853,20.123,3.001887858640202
127,2019,4,Female,Private,13,15,0,1.1454704522279853,23.562,3.159652300041436
127,2020,5,Female,Private,13,16,0,1.1454704522279853,22.418,3.109881547926085
127,2021,6,Female,Private,14,17,1,1.1454704522279853,39.113,3.666462765848985
127,2022,7,Female,Private,14,18,0,1.1454704522279853,22.544,3.1154668830190766
127,2023,8,Female,Private,14,19,0,1.1454704522279853,23.066,3.1383772449422813
128,2016,1,Female,Public,11,13,0,0.03157318755324307,10.175,2.319971553173233
128,2017,2,Female,Public,11,14,0,0.03157318755324307,13.608,2.6106539264633803
128,2018,3,Female,Public,12,15,0,0.03157318755324307,12.347,2.513389322395126
128,2019,4,Female,Public,12,16,0,0.03157318755324307,13.163,2.5774467051614294
128,2020,5,Female,Public,12,17,1,0.03157318755324307,16.664,2.8132709117180337
128,2021,6,Female,Public,13,18,0,0.03157318755324307,17.293,2.8503249657433285
128,2022,7,Female,Public,13,19,0,0.03157318755324307,13.07,2.5703543710368515
128,2023,8,Female,Public,13,20,0,0.03157318755324307,12.629,2.5359814011003268
129,2016,1,Male,Public,11,14,1,-0.8352058053067196,11.573,2.448633519543477
129,2017,2,Male,Public,11,15,1,-0.8352058053067196,13.475,2.6008262605248014
129,2018,3,Male,Public,12,16,1,-0.8352058053067196,12.366,2.5149220914691153
